class,order,family,genus,species,subspecies,common_name,female_maturity_d,litter_or_clutch_size_n,litters_or_clutches_per_y,adult_body_mass_g,maximum_longevity_y,gestation_d,weaning_d,birth_or_hatching_weight_g,weaning_weight_g,egg_mass_g,incubation_d,fledging_age_d,longevity_y,male_maturity_d,inter_litter_or_interbirth_interval_y,female_body_mass_g,male_body_mass_g,no_sex_body_mass_g,egg_width_mm,egg_length_mm,fledging_mass_g,adult_svl_cm,male_svl_cm,female_svl_cm,birth_or_hatching_svl_cm,female_svl_at_maturity_cm,female_body_mass_at_maturity_g,no_sex_svl_cm,no_sex_maturity_d
Aves,Passeriformes,Sylviidae,Sylvia,nisoria,-999,Barred Warbler,364.234,4.88,1.5,23.4,11.91666667,-999,-999,-999,-999,2.63,13,11.5,11.9,365,-999,26.15,22.8,22.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Sylviidae,Sylvia,ruppeli,-999,Ruppell's Warbler,-999,4.5,-999,13.3,-999,-999,-999,-999,-999,1.76,-999,-999,-999,-999,-999,13.4,13.35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Sylviidae,Sylvia,sarda,-999,Marmora's Warbler,-999,3.28,-999,9.9,-999,-999,-999,-999,-999,1.52,-999,-999,-999,-999,-999,10.2,9,10.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Sylviidae,Sylvia,subalpina,-999,Moltoni's Warbler,-999,4.05,-999,9.6,-999,-999,-999,-999,-999,1.42,-999,-999,-999,-999,-999,8.6,8.2,9.85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Sylviidae,Sylvia,subcaerulea,-999,Chestnut-vented Warbler,-999,3.4,-999,14.4,-999,-999,-999,-999,-999,1.71,-999,-999,-999,-999,-999,13.65,14.1,14.85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Sylviidae,Sylvia,undata,-999,Dartford Warbler,-999,4,-999,10.75,-999,-999,-999,-999,-999,1.56,-999,-999,-999,-999,-999,-999,-999,10.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tephrodornithidae,Hemipus,hirundinaceus,-999,Black-winged Flycatcher-shrike,-999,2,-999,10.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tephrodornithidae,Hemipus,picatus,-999,Bar-winged Flycatcher-shrike,-999,2.4,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tephrodornithidae,Philentoma,pyrhoptera,-999,Rufous-winged Philentoma,-999,2,-999,16.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tephrodornithidae,Philentoma,velata,-999,Maroon-breasted Philentoma,-999,2,-999,26.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,26.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tephrodornithidae,Tephrodornis,affinis,-999,Sri Lanka Woodshrike,-999,3,2,22,6.25,-999,-999,-999,-999,2.35,-999,-999,6.25,-999,-999,22,-999,21.35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tephrodornithidae,Tephrodornis,pondicerianus,-999,Common Woodshrike,-999,3,2,22,6.25,-999,-999,-999,-999,2.35,-999,-999,6.25,-999,-999,22,-999,21.35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tephrodornithidae,Tephrodornis,sylvicola,-999,Malabar Woodshrike,-999,2.8,-999,39.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,39.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tephrodornithidae,Tephrodornis,virgatus,-999,Large Woodshrike,-999,2.8,-999,39.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,39.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Batara,cinerea,-999,Giant Antshrike,-999,2.4,-999,128.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,128.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Cercomacra,carbonaria,-999,Rio Branco Antbird,-999,-999,-999,14.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Cercomacra,cinerascens,-999,Grey Antbird,-999,-999,-999,14.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Cercomacra,ferdinandi,-999,Bananal Antbird,-999,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Cercomacra,laeta,-999,Willis's Antbird,-999,2,-999,16.3,-999,-999,-999,-999,-999,2.565,-999,11,-999,-999,-999,17.05,17,16.15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Cercomacra,manu,-999,Manu Antbird,-999,-999,-999,18.15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16.6,19.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Cercomacra,melanaria,-999,Mato Grosso Antbird,-999,2,-999,19,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,19,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Cercomacra,nigrescens,-999,Blackish Antbird,-999,2,-999,17.5,-999,-999,-999,-999,-999,3,-999,-999,-999,-999,-999,20.8,21,17,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Cercomacra,nigricans,-999,Jet Antbird,-999,2,-999,15.7,-999,-999,-999,-999,-999,2.65,-999,-999,-999,-999,-999,15.65,17.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Cercomacra,serva,-999,Black Antbird,-999,-999,-999,17,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Cercomacra,tyrannina,-999,Dusky Antbird,-999,2,-999,16.65,-999,-999,-999,-999,-999,2.565,-999,11,-999,-999,-999,17.05,17,16.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Clytoctantes,atrogularis,-999,Rondonia Bushbird,-999,-999,-999,31,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,31,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Cymbilaimus,lineatus,-999,Fasciated Antshrike,-999,2,-999,36.65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,36.65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Cymbilaimus,sanctaemariae,-999,Bamboo Antshrike,-999,2,-999,35.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,35.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Dichrozona,cincta,-999,Banded Antbird,-999,-999,-999,16,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Drymophila,caudata,-999,East Andean Antbird,-999,-999,-999,11.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Drymophila,devillei,-999,Striated Antbird,-999,-999,-999,10.175,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10.175,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Drymophila,ferruginea,-999,Ferruginous Antbird,-999,-999,-999,10.65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10.65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Drymophila,hellmayri,-999,Santa Marta Antbird,-999,-999,-999,11.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Drymophila,klagesi,-999,Klages's Antbird,-999,-999,-999,11.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Drymophila,malura,-999,Dusky-tailed Antbird,-999,-999,-999,13.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,13.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Drymophila,ochropyga,-999,Ochre-rumped Antbird,-999,-999,-999,10.475,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10.475,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Drymophila,rubricollis,-999,Bertoni's Antbird,-999,-999,-999,10,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Drymophila,squamata,-999,Scaled Antbird,-999,2,-999,10.775,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10.775,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Drymophila,striaticeps,-999,Streak-headed Antbird,-999,-999,-999,11.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Dysithamnus,leucostictus,-999,White-streaked Antvireo,-999,2,-999,20.35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20.35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Dysithamnus,mentalis,-999,Plain Antvireo,-999,2,-999,15.1,-999,-999,-999,-999,-999,2.22,15,9,-999,-999,-999,12.3,13.1,15.13333334,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Dysithamnus,plumbeus,-999,Plumbeous Antvireo,-999,2,-999,20.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Dysithamnus,puncticeps,-999,Spot-crowned Antvireo,-999,2,-999,14.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Dysithamnus,striaticeps,-999,Streak-crowned Antvireo,-999,2,-999,12,-999,-999,-999,-999,-999,-999,14,11,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Dysithamnus,xanthopterus,-999,Rufous-backed Antvireo,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Epinecrophylla,erythrura,-999,Rufous-tailed Antwren,-999,-999,-999,11.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Epinecrophylla,fjeldsaai,-999,Yasuni Antwren,-999,-999,-999,9.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8.7,9.825,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Epinecrophylla,fulviventris,-999,Checker-throated Antwren,-999,2,-999,10.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Epinecrophylla,gutturalis,-999,Brown-bellied Antwren,-999,2,-999,9.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Epinecrophylla,haematonota,-999,Stipple-throated Antwren,-999,-999,-999,8.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Epinecrophylla,leucophthalma,-999,White-eyed Antwren,-999,-999,-999,9.375,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9.375,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Epinecrophylla,ornata,-999,Ornate Antwren,-999,-999,-999,9.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Epinecrophylla,spodionota,-999,Foothill Antwren,-999,-999,-999,9.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8.7,10.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Formicivora,erythronotos,-999,Black-hooded Antwren,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Formicivora,grisea,-999,Southern White-fringed Antwren,-999,2,-999,10.4,-999,-999,-999,-999,-999,1.63,-999,-999,-999,-999,-999,10,10.7,10.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Formicivora,iheringi,-999,Narrow-billed Antwren,-999,-999,-999,8.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Formicivora,intermedia,-999,Northern White-fringed Antwren,-999,2,-999,10.4,-999,-999,-999,-999,-999,1.63,-999,-999,-999,-999,-999,10,10.7,10.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Formicivora,melanogaster,-999,Black-bellied Antwren,-999,-999,-999,10.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Formicivora,rufa,-999,Rusty-backed Antwren,-999,2,-999,10.95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10.95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Formicivora,serrana,-999,Serra Antwren,-999,2,-999,13.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,13.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Frederickena,fulva,-999,Fulvous Antshrike,-999,-999,-999,83,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,83,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Frederickena,unduliger,-999,Undulated Antshrike,-999,-999,-999,83,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,83,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Frederickena,viridis,-999,Black-throated Antshrike,-999,2,-999,74.75,-999,-999,-999,-999,-999,8.5,-999,-999,-999,-999,-999,76,71,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Gymnocichla,nudiceps,-999,Bare-crowned Antbird,-999,2,-999,30.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,30.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Gymnopithys,bicolor,-999,Bicolored Antbird,-999,2,-999,28.43333333,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,25.5,25.9,28.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Gymnopithys,leucaspis,-999,White-cheeked Antbird,-999,2,-999,28.43333333,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,25.5,25.9,28.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Gymnopithys,lunulatus,-999,Lunulated Antbird,-999,-999,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Gymnopithys,rufigula,-999,Rufous-throated Antbird,-999,2,-999,29.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,29.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Gymnopithys,salvini,-999,White-throated Antbird,-999,2,-999,25.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,25.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Herpsilochmus,atricapillus,-999,Black-capped Antwren,-999,-999,-999,9.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10.775,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Herpsilochmus,axillaris,-999,Yellow-breasted Antwren,-999,-999,-999,11.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Herpsilochmus,dorsimaculatus,-999,Spot-backed Antwren,-999,-999,-999,9.925,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9.925,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Herpsilochmus,dugandi,-999,Dugand's Antwren,-999,-999,-999,9.95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9.95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Herpsilochmus,gentryi,-999,Ancient Antwren,-999,-999,-999,10.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Herpsilochmus,longirostris,-999,Large-billed Antwren,-999,-999,-999,12.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Herpsilochmus,motacilloides,-999,Creamy-bellied Antwren,-999,-999,-999,10.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Herpsilochmus,pileatus,-999,Bahia Antwren,-999,-999,-999,8.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Herpsilochmus,rufimarginatus,-999,Rufous-winged Antwren,-999,-999,-999,11.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10,11.225,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Herpsilochmus,sellowi,-999,Caatinga Antwren,-999,-999,-999,7.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Herpsilochmus,stictocephalus,-999,Todd's Antwren,-999,-999,-999,8.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Herpsilochmus,sticturus,-999,Spot-tailed Antwren,-999,-999,-999,9.725,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9.725,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Hylophylax,naevioides,-999,Spotted Antbird,-999,2,-999,17.85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Hylophylax,naevius,-999,Spot-backed Antbird,-999,1.7,-999,14.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Hylophylax,punctulatus,-999,Dot-backed Antbird,-999,2,-999,12.45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12.45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Hypocnemis,cantator,-999,Guianan Warbling Antbird,-999,2,-999,12.3,-999,-999,-999,-999,-999,2.2,-999,-999,-999,-999,-999,12.8,12.4,12.2875,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Hypocnemis,flavescens,-999,Imeri Warbling Antbird,-999,2,-999,12.3,-999,-999,-999,-999,-999,2.2,-999,-999,-999,-999,-999,12.8,12.4,12.2875,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Hypocnemis,hypoxantha,-999,Yellow-browed Antbird,-999,-999,-999,11.625,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11.75,11.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Hypocnemis,ochrogyna,-999,Rondonia Warbling Antbird,-999,2,-999,12.3,-999,-999,-999,-999,-999,2.2,-999,-999,-999,-999,-999,12.8,12.4,12.2875,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Hypocnemis,peruviana,-999,Peruvian Warbling Antbird,-999,2,-999,12.3,-999,-999,-999,-999,-999,2.2,-999,-999,-999,-999,-999,12.8,12.4,12.2875,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Hypocnemis,striata,-999,Spix's Warbling Antbird,-999,2,-999,12.3,-999,-999,-999,-999,-999,2.2,-999,-999,-999,-999,-999,12.8,12.4,12.2875,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Hypocnemis,subflava,-999,Yellow-breasted Warbling Antbird,-999,2,-999,12.3,-999,-999,-999,-999,-999,2.2,-999,-999,-999,-999,-999,12.8,12.4,12.2875,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Hypocnemoides,maculicauda,-999,Band-tailed Antbird,-999,-999,-999,11.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Hypocnemoides,melanopogon,-999,Black-chinned Antbird,-999,2,-999,14.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Hypoedaleus,guttatus,-999,Spot-backed Antshrike,-999,-999,-999,38.775,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,38.775,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Isleria,hauxwelli,-999,Plain-throated Antwren,-999,2,-999,11.35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11.35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Mackenziaena,leachii,-999,Large-tailed Antshrike,-999,-999,-999,68.875,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,68.875,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Mackenziaena,severa,-999,Tufted Antshrike,-999,-999,-999,51.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,51.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Megastictus,margaritatus,-999,Pearly Antshrike,-999,2,-999,19.975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,19.975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Microrhopias,quixensis,-999,Dot-winged Antwren,-999,2,-999,8.45,-999,-999,-999,-999,-999,1.5,-999,-999,-999,-999,-999,-999,9.4,8.175,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmeciza,atrothorax,-999,Black-throated Antbird,-999,2,-999,16.25,-999,-999,-999,-999,-999,2.7,-999,-999,-999,-999,-999,16,16.5,16.35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmeciza,castanea,-999,Northern Chestnut-tailed Antbird,-999,-999,-999,16.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
